#chromosome Enhancer	start Enhancer	end Enhancer	chromosome Enhancer bin	start Enhancer bin	end Enhancer bin	chromosome Promoter	start Promoter	end Promoter	gene name
16	48285000	48300000	16	48292000	48293000	16	48643621	48644620	N4BP1
16	48285000	48300000	16	48293000	48294000	16	48643621	48644620	N4BP1
16	48285000	48300000	16	48294000	48295000	16	48643621	48644620	N4BP1
16	48310000	48325000	16	48312000	48313000	16	48643621	48644620	N4BP1
16	48310000	48325000	16	48313000	48314000	16	48643621	48644620	N4BP1
16	48310000	48325000	16	48314000	48315000	16	48643621	48644620	N4BP1
16	48310000	48325000	16	48319000	48320000	16	48643621	48644620	N4BP1
16	48310000	48325000	16	48320000	48321000	16	48643621	48644620	N4BP1
16	48310000	48325000	16	48326000	48327000	16	48643621	48644620	N4BP1
16	48325000	48340000	16	48334000	48335000	16	48643621	48644620	N4BP1
16	48325000	48340000	16	48335000	48336000	16	48643621	48644620	N4BP1
16	48390000	48405000	16	48401000	48402000	16	48643621	48644620	N4BP1
16	48390000	48405000	16	48402000	48403000	16	48643621	48644620	N4BP1
16	48390000	48405000	16	48403000	48404000	16	48643621	48644620	N4BP1
16	48395000	48410000	16	48401000	48402000	16	48643621	48644620	N4BP1
16	48395000	48410000	16	48402000	48403000	16	48643621	48644620	N4BP1
16	48395000	48410000	16	48403000	48404000	16	48643621	48644620	N4BP1
16	4870000	4885000	16	4879000	4880000	16	4896890	4897889	GLYR1
16	4870000	4885000	16	4880000	4881000	16	4896890	4897889	GLYR1
16	4870000	4885000	16	4879000	4880000	16	4897131	4898130	UBN1
16	4870000	4885000	16	4880000	4881000	16	4897131	4898130	UBN1
16	4930000	4945000	16	4938000	4939000	16	5007817	5008816	SEC14L5
16	50125000	50140000	16	50134000	50135000	16	50186328	50187327	PAPD5
16	50125000	50140000	16	50135000	50136000	16	50186328	50187327	PAPD5
16	52320000	52335000	16	52329000	52330000	16	52581215	52582214	TOX3
16	52320000	52335000	16	52330000	52331000	16	52581215	52582214	TOX3
16	52320000	52335000	16	52336000	52337000	16	52581215	52582214	TOX3
16	52525000	52540000	16	52530000	52531000	16	52581215	52582214	TOX3
16	52525000	52540000	16	52531000	52532000	16	52581215	52582214	TOX3
16	53120000	53135000	16	53129000	53130000	16	53467831	53468830	RBL2
16	53125000	53140000	16	53134000	53135000	16	53536717	53537716	AKTIP
16	53475000	53490000	16	53484000	53485000	16	54962602	54963601	CRNDE
16	53475000	53490000	16	53483000	53484000	16	54964610	54965609	IRX5
16	53475000	53490000	16	53484000	53485000	16	54964610	54965609	IRX5
16	53490000	53505000	16	53499000	53500000	16	53536717	53537716	AKTIP
16	53490000	53505000	16	53500000	53501000	16	53536717	53537716	AKTIP
16	53490000	53505000	16	53501000	53502000	16	53536717	53537716	AKTIP
16	53490000	53505000	16	53502000	53503000	16	53536717	53537716	AKTIP
16	53490000	53505000	16	53503000	53504000	16	53536717	53537716	AKTIP
16	53740000	53755000	16	53748000	53749000	16	54319879	54320878	IRX3
16	53740000	53755000	16	53749000	53750000	16	54962602	54963601	CRNDE
16	53740000	53755000	16	53749000	53750000	16	54964610	54965609	IRX5
16	53745000	53760000	16	53749000	53750000	16	54962602	54963601	CRNDE
16	53745000	53760000	16	53749000	53750000	16	54964610	54965609	IRX5
16	53745000	53760000	16	53758000	53759000	16	54964610	54965609	IRX5
16	53745000	53760000	16	53759000	53760000	16	54964610	54965609	IRX5
16	53745000	53760000	16	53760000	53761000	16	54964610	54965609	IRX5
16	53750000	53765000	16	53758000	53759000	16	54964610	54965609	IRX5
16	53750000	53765000	16	53759000	53760000	16	54964610	54965609	IRX5
16	53750000	53765000	16	53760000	53761000	16	54964610	54965609	IRX5
16	53760000	53775000	16	53767000	53768000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53768000	53769000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53769000	53770000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53770000	53771000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53771000	53772000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53772000	53773000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53773000	53774000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53774000	53775000	16	54962602	54963601	CRNDE
16	53760000	53775000	16	53774000	53775000	16	54964610	54965609	IRX5
16	53765000	53780000	16	53767000	53768000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53768000	53769000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53769000	53770000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53770000	53771000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53771000	53772000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53772000	53773000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53773000	53774000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53774000	53775000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53775000	53776000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53780000	53781000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53781000	53782000	16	54962602	54963601	CRNDE
16	53765000	53780000	16	53774000	53775000	16	54964610	54965609	IRX5
16	53765000	53780000	16	53780000	53781000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53781000	53782000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53791000	53792000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53792000	53793000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53793000	53794000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53794000	53795000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53795000	53796000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53796000	53797000	16	54962602	54963601	CRNDE
16	53780000	53795000	16	53786000	53787000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53791000	53792000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53792000	53793000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53793000	53794000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53794000	53795000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53795000	53796000	16	54964610	54965609	IRX5
16	53780000	53795000	16	53796000	53797000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53791000	53792000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53792000	53793000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53793000	53794000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53794000	53795000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53798000	53799000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53799000	53800000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53800000	53801000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53801000	53802000	16	54962602	54963601	CRNDE
16	53785000	53800000	16	53791000	53792000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53792000	53793000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53793000	53794000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53797000	53798000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53798000	53799000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53799000	53800000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53800000	53801000	16	54964610	54965609	IRX5
16	53785000	53800000	16	53801000	53802000	16	54964610	54965609	IRX5
16	53790000	53805000	16	53794000	53795000	16	54962602	54963601	CRNDE
16	53790000	53805000	16	53799000	53800000	16	54962602	54963601	CRNDE
16	53790000	53805000	16	53803000	53804000	16	54962602	54963601	CRNDE
16	53790000	53805000	16	53799000	53800000	16	54964610	54965609	IRX5
16	53790000	53805000	16	53803000	53804000	16	54964610	54965609	IRX5
16	53795000	53810000	16	53803000	53804000	16	54319879	54320878	IRX3
16	53795000	53810000	16	53810000	53811000	16	54962602	54963601	CRNDE
16	53795000	53810000	16	53799000	53800000	16	54964610	54965609	IRX5
16	53795000	53810000	16	53803000	53804000	16	54964610	54965609	IRX5
16	53795000	53810000	16	53810000	53811000	16	54964610	54965609	IRX5
16	53800000	53815000	16	53803000	53804000	16	54319879	54320878	IRX3
16	53800000	53815000	16	53814000	53815000	16	54319879	54320878	IRX3
16	53800000	53815000	16	53810000	53811000	16	54962602	54963601	CRNDE
16	53800000	53815000	16	53816000	53817000	16	54962602	54963601	CRNDE
16	53800000	53815000	16	53815000	53816000	16	54964610	54965609	IRX5
16	53805000	53820000	16	53810000	53811000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53811000	53812000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53812000	53813000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53813000	53814000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53814000	53815000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53815000	53816000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53821000	53822000	16	54319879	54320878	IRX3
16	53805000	53820000	16	53810000	53811000	16	54962602	54963601	CRNDE
16	53805000	53820000	16	53816000	53817000	16	54962602	54963601	CRNDE
16	53805000	53820000	16	53810000	53811000	16	54964610	54965609	IRX5
16	53805000	53820000	16	53814000	53815000	16	54964610	54965609	IRX5
16	53805000	53820000	16	53815000	53816000	16	54964610	54965609	IRX5
16	53805000	53820000	16	53816000	53817000	16	54964610	54965609	IRX5
16	53810000	53825000	16	53814000	53815000	16	54964610	54965609	IRX5
16	53810000	53825000	16	53815000	53816000	16	54964610	54965609	IRX5
16	53810000	53825000	16	53816000	53817000	16	54964610	54965609	IRX5
16	53815000	53830000	16	53816000	53817000	16	54962602	54963601	CRNDE
16	53815000	53830000	16	53816000	53817000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53867000	53868000	16	54962602	54963601	CRNDE
16	53860000	53875000	16	53868000	53869000	16	54962602	54963601	CRNDE
16	53860000	53875000	16	53869000	53870000	16	54962602	54963601	CRNDE
16	53860000	53875000	16	53870000	53871000	16	54962602	54963601	CRNDE
16	53860000	53875000	16	53871000	53872000	16	54962602	54963601	CRNDE
16	53860000	53875000	16	53875000	53876000	16	54962602	54963601	CRNDE
16	53860000	53875000	16	53869000	53870000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53870000	53871000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53871000	53872000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53872000	53873000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53873000	53874000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53874000	53875000	16	54964610	54965609	IRX5
16	53860000	53875000	16	53875000	53876000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53867000	53868000	16	54962602	54963601	CRNDE
16	53865000	53880000	16	53868000	53869000	16	54962602	54963601	CRNDE
16	53865000	53880000	16	53869000	53870000	16	54962602	54963601	CRNDE
16	53865000	53880000	16	53870000	53871000	16	54962602	54963601	CRNDE
16	53865000	53880000	16	53871000	53872000	16	54962602	54963601	CRNDE
16	53865000	53880000	16	53875000	53876000	16	54962602	54963601	CRNDE
16	53865000	53880000	16	53869000	53870000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53870000	53871000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53871000	53872000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53872000	53873000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53873000	53874000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53874000	53875000	16	54964610	54965609	IRX5
16	53865000	53880000	16	53875000	53876000	16	54964610	54965609	IRX5
16	53905000	53920000	16	53921000	53922000	16	54962602	54963601	CRNDE
16	53905000	53920000	16	53911000	53912000	16	54964610	54965609	IRX5
16	53905000	53920000	16	53915000	53916000	16	54964610	54965609	IRX5
16	53905000	53920000	16	53920000	53921000	16	54964610	54965609	IRX5
16	53905000	53920000	16	53921000	53922000	16	54964610	54965609	IRX5
16	53910000	53925000	16	53921000	53922000	16	54962602	54963601	CRNDE
16	53910000	53925000	16	53911000	53912000	16	54964610	54965609	IRX5
16	53910000	53925000	16	53915000	53916000	16	54964610	54965609	IRX5
16	53910000	53925000	16	53921000	53922000	16	54964610	54965609	IRX5
16	53915000	53930000	16	53921000	53922000	16	54962602	54963601	CRNDE
16	53915000	53930000	16	53921000	53922000	16	54964610	54965609	IRX5
16	53915000	53930000	16	53927000	53928000	16	54964610	54965609	IRX5
16	53915000	53930000	16	53928000	53929000	16	54964610	54965609	IRX5
16	53920000	53935000	16	53921000	53922000	16	54319879	54320878	IRX3
16	53920000	53935000	16	53930000	53931000	16	54319879	54320878	IRX3
16	53920000	53935000	16	53931000	53932000	16	54319879	54320878	IRX3
16	53920000	53935000	16	53932000	53933000	16	54319879	54320878	IRX3
16	53920000	53935000	16	53933000	53934000	16	54319879	54320878	IRX3
16	53920000	53935000	16	53921000	53922000	16	54962602	54963601	CRNDE
16	53920000	53935000	16	53921000	53922000	16	54964610	54965609	IRX5
16	53920000	53935000	16	53927000	53928000	16	54964610	54965609	IRX5
16	53920000	53935000	16	53928000	53929000	16	54964610	54965609	IRX5
16	53925000	53940000	16	53939000	53940000	16	54319879	54320878	IRX3
16	53925000	53940000	16	53927000	53928000	16	54962602	54963601	CRNDE
16	53925000	53940000	16	53928000	53929000	16	54962602	54963601	CRNDE
16	53925000	53940000	16	53929000	53930000	16	54962602	54963601	CRNDE
16	53925000	53940000	16	53933000	53934000	16	54962602	54963601	CRNDE
16	53925000	53940000	16	53939000	53940000	16	54962602	54963601	CRNDE
16	53925000	53940000	16	53927000	53928000	16	54964610	54965609	IRX5
16	53925000	53940000	16	53928000	53929000	16	54964610	54965609	IRX5
16	53925000	53940000	16	53939000	53940000	16	54964610	54965609	IRX5
16	53960000	53975000	16	53966000	53967000	16	54962602	54963601	CRNDE
16	53960000	53975000	16	53967000	53968000	16	54962602	54963601	CRNDE
16	53960000	53975000	16	53975000	53976000	16	54962602	54963601	CRNDE
16	53960000	53975000	16	53976000	53977000	16	54962602	54963601	CRNDE
16	53960000	53975000	16	53966000	53967000	16	54964610	54965609	IRX5
16	53960000	53975000	16	53967000	53968000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53971000	53972000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53975000	53976000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53976000	53977000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53977000	53978000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53978000	53979000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53979000	53980000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53980000	53981000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53981000	53982000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53982000	53983000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53983000	53984000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53984000	53985000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53985000	53986000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53986000	53987000	16	54319879	54320878	IRX3
16	53970000	53985000	16	53975000	53976000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53976000	53977000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53977000	53978000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53978000	53979000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53979000	53980000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53983000	53984000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53984000	53985000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53985000	53986000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53986000	53987000	16	54962602	54963601	CRNDE
16	53970000	53985000	16	53979000	53980000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53980000	53981000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53981000	53982000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53982000	53983000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53983000	53984000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53984000	53985000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53985000	53986000	16	54964610	54965609	IRX5
16	53970000	53985000	16	53986000	53987000	16	54964610	54965609	IRX5
16	53975000	53990000	16	53976000	53977000	16	54962602	54963601	CRNDE
16	53975000	53990000	16	53977000	53978000	16	54962602	54963601	CRNDE
16	53975000	53990000	16	53978000	53979000	16	54962602	54963601	CRNDE
16	53975000	53990000	16	53985000	53986000	16	54962602	54963601	CRNDE
16	53975000	53990000	16	53986000	53987000	16	54962602	54963601	CRNDE
16	53975000	53990000	16	53985000	53986000	16	54964610	54965609	IRX5
16	53980000	53995000	16	53984000	53985000	16	54962602	54963601	CRNDE
16	53980000	53995000	16	53985000	53986000	16	54962602	54963601	CRNDE
16	53980000	53995000	16	53986000	53987000	16	54962602	54963601	CRNDE
16	53980000	53995000	16	53990000	53991000	16	54962602	54963601	CRNDE
16	53980000	53995000	16	53981000	53982000	16	54964610	54965609	IRX5
16	53980000	53995000	16	53982000	53983000	16	54964610	54965609	IRX5
16	53980000	53995000	16	53983000	53984000	16	54964610	54965609	IRX5
16	53980000	53995000	16	53984000	53985000	16	54964610	54965609	IRX5
16	53980000	53995000	16	53985000	53986000	16	54964610	54965609	IRX5
16	53980000	53995000	16	53986000	53987000	16	54964610	54965609	IRX5
16	53990000	54005000	16	53991000	53992000	16	54962602	54963601	CRNDE
16	53990000	54005000	16	53996000	53997000	16	54964610	54965609	IRX5
16	53990000	54005000	16	53997000	53998000	16	54964610	54965609	IRX5
16	53990000	54005000	16	53998000	53999000	16	54964610	54965609	IRX5
16	53990000	54005000	16	53999000	54000000	16	54964610	54965609	IRX5
16	53990000	54005000	16	54003000	54004000	16	54964610	54965609	IRX5
16	54010000	54025000	16	54026000	54027000	16	54962602	54963601	CRNDE
16	54010000	54025000	16	54019000	54020000	16	54964610	54965609	IRX5
16	54010000	54025000	16	54026000	54027000	16	54964610	54965609	IRX5
16	54015000	54030000	16	54019000	54020000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54020000	54021000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54021000	54022000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54022000	54023000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54023000	54024000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54024000	54025000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54025000	54026000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54026000	54027000	16	54962602	54963601	CRNDE
16	54015000	54030000	16	54019000	54020000	16	54964610	54965609	IRX5
16	54015000	54030000	16	54025000	54026000	16	54964610	54965609	IRX5
16	54015000	54030000	16	54026000	54027000	16	54964610	54965609	IRX5
16	54020000	54035000	16	54022000	54023000	16	54319879	54320878	IRX3
16	54020000	54035000	16	54026000	54027000	16	54319879	54320878	IRX3
16	54020000	54035000	16	54021000	54022000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54022000	54023000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54023000	54024000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54024000	54025000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54025000	54026000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54026000	54027000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54033000	54034000	16	54962602	54963601	CRNDE
16	54020000	54035000	16	54025000	54026000	16	54964610	54965609	IRX5
16	54020000	54035000	16	54026000	54027000	16	54964610	54965609	IRX5
16	54020000	54035000	16	54032000	54033000	16	54964610	54965609	IRX5
16	54025000	54040000	16	54026000	54027000	16	54962602	54963601	CRNDE
16	54025000	54040000	16	54033000	54034000	16	54962602	54963601	CRNDE
16	54025000	54040000	16	54026000	54027000	16	54964610	54965609	IRX5
16	54025000	54040000	16	54032000	54033000	16	54964610	54965609	IRX5
16	54360000	54375000	16	54368000	54369000	16	54962602	54963601	CRNDE
16	54360000	54375000	16	54367000	54368000	16	54964610	54965609	IRX5
16	54360000	54375000	16	54368000	54369000	16	54964610	54965609	IRX5
16	54360000	54375000	16	54369000	54370000	16	54964610	54965609	IRX5
16	54365000	54380000	16	54367000	54368000	16	54962602	54963601	CRNDE
16	54365000	54380000	16	54368000	54369000	16	54962602	54963601	CRNDE
16	54365000	54380000	16	54373000	54374000	16	54962602	54963601	CRNDE
16	54365000	54380000	16	54374000	54375000	16	54962602	54963601	CRNDE
16	54365000	54380000	16	54375000	54376000	16	54962602	54963601	CRNDE
16	54365000	54380000	16	54367000	54368000	16	54964610	54965609	IRX5
16	54365000	54380000	16	54368000	54369000	16	54964610	54965609	IRX5
16	54365000	54380000	16	54369000	54370000	16	54964610	54965609	IRX5
16	54445000	54460000	16	54453000	54454000	16	54962602	54963601	CRNDE
16	54445000	54460000	16	54457000	54458000	16	54962602	54963601	CRNDE
16	54445000	54460000	16	54461000	54462000	16	54962602	54963601	CRNDE
16	54445000	54460000	16	54454000	54455000	16	54964610	54965609	IRX5
16	54445000	54460000	16	54458000	54459000	16	54964610	54965609	IRX5
16	54445000	54460000	16	54459000	54460000	16	54964610	54965609	IRX5
16	54445000	54460000	16	54460000	54461000	16	54964610	54965609	IRX5
16	54445000	54460000	16	54461000	54462000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54457000	54458000	16	54962602	54963601	CRNDE
16	54455000	54470000	16	54461000	54462000	16	54962602	54963601	CRNDE
16	54455000	54470000	16	54462000	54463000	16	54962602	54963601	CRNDE
16	54455000	54470000	16	54463000	54464000	16	54962602	54963601	CRNDE
16	54455000	54470000	16	54464000	54465000	16	54962602	54963601	CRNDE
16	54455000	54470000	16	54458000	54459000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54459000	54460000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54460000	54461000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54461000	54462000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54462000	54463000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54463000	54464000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54464000	54465000	16	54964610	54965609	IRX5
16	54455000	54470000	16	54469000	54470000	16	54964610	54965609	IRX5
16	54520000	54535000	16	54527000	54528000	16	54962602	54963601	CRNDE
16	54520000	54535000	16	54523000	54524000	16	54964610	54965609	IRX5
16	54520000	54535000	16	54527000	54528000	16	54964610	54965609	IRX5
16	54520000	54535000	16	54528000	54529000	16	54964610	54965609	IRX5
16	54520000	54535000	16	54529000	54530000	16	54964610	54965609	IRX5
16	54535000	54550000	16	54543000	54544000	16	54962602	54963601	CRNDE
16	54535000	54550000	16	54544000	54545000	16	54962602	54963601	CRNDE
16	54535000	54550000	16	54548000	54549000	16	54962602	54963601	CRNDE
16	54535000	54550000	16	54549000	54550000	16	54962602	54963601	CRNDE
16	54535000	54550000	16	54550000	54551000	16	54962602	54963601	CRNDE
16	54535000	54550000	16	54551000	54552000	16	54962602	54963601	CRNDE
16	54535000	54550000	16	54543000	54544000	16	54964610	54965609	IRX5
16	54535000	54550000	16	54544000	54545000	16	54964610	54965609	IRX5
16	54565000	54580000	16	54572000	54573000	16	54962602	54963601	CRNDE
16	54565000	54580000	16	54573000	54574000	16	54962602	54963601	CRNDE
16	54565000	54580000	16	54574000	54575000	16	54962602	54963601	CRNDE
16	54565000	54580000	16	54575000	54576000	16	54962602	54963601	CRNDE
16	54565000	54580000	16	54571000	54572000	16	54964610	54965609	IRX5
16	54565000	54580000	16	54572000	54573000	16	54964610	54965609	IRX5
16	54565000	54580000	16	54573000	54574000	16	54964610	54965609	IRX5
16	54565000	54580000	16	54574000	54575000	16	54964610	54965609	IRX5
16	54565000	54580000	16	54575000	54576000	16	54964610	54965609	IRX5
16	54665000	54680000	16	54672000	54673000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54673000	54674000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54677000	54678000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54678000	54679000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54679000	54680000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54680000	54681000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54681000	54682000	16	54962602	54963601	CRNDE
16	54665000	54680000	16	54680000	54681000	16	54964610	54965609	IRX5
16	54670000	54685000	16	54684000	54685000	16	54962602	54963601	CRNDE
16	54670000	54685000	16	54680000	54681000	16	54964610	54965609	IRX5
16	54670000	54685000	16	54684000	54685000	16	54964610	54965609	IRX5
16	54675000	54690000	16	54684000	54685000	16	54962602	54963601	CRNDE
16	54675000	54690000	16	54680000	54681000	16	54964610	54965609	IRX5
16	54675000	54690000	16	54684000	54685000	16	54964610	54965609	IRX5
16	54680000	54695000	16	54684000	54685000	16	54962602	54963601	CRNDE
16	54680000	54695000	16	54685000	54686000	16	54962602	54963601	CRNDE
16	54680000	54695000	16	54692000	54693000	16	54962602	54963601	CRNDE
16	54680000	54695000	16	54684000	54685000	16	54964610	54965609	IRX5
16	54680000	54695000	16	54692000	54693000	16	54964610	54965609	IRX5
16	54685000	54700000	16	54692000	54693000	16	54962602	54963601	CRNDE
16	54685000	54700000	16	54692000	54693000	16	54964610	54965609	IRX5
16	54685000	54700000	16	54693000	54694000	16	54964610	54965609	IRX5
16	54765000	54780000	16	54774000	54775000	16	54962602	54963601	CRNDE
16	54765000	54780000	16	54774000	54775000	16	54964610	54965609	IRX5
16	54765000	54780000	16	54775000	54776000	16	54964610	54965609	IRX5
16	56580000	56595000	16	56586000	56587000	16	56641977	56642976	MT2A
16	56580000	56595000	16	56587000	56588000	16	56669150	56670149	MT1JP
16	56580000	56595000	16	56581000	56582000	16	56672077	56673076	MT1A
16	56580000	56595000	16	56585000	56586000	16	56672077	56673076	MT1A
16	56580000	56595000	16	56586000	56587000	16	56672077	56673076	MT1A
16	56580000	56595000	16	56587000	56588000	16	56672077	56673076	MT1A
16	56580000	56595000	16	56586000	56587000	16	56677098	56678097	MT1DP
16	56580000	56595000	16	56587000	56588000	16	56677098	56678097	MT1DP
16	56775000	56790000	16	56783000	56784000	16	56965501	56966500	HERPUD1
16	56800000	56815000	16	56808000	56809000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56952000	56953000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56953000	56954000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56954000	56955000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56955000	56956000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56956000	56957000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56960000	56961000	16	56965501	56966500	HERPUD1
16	56945000	56960000	16	56961000	56962000	16	56965501	56966500	HERPUD1
16	57370000	57385000	16	57374000	57375000	16	57392194	57393193	CCL22
16	57370000	57385000	16	57375000	57376000	16	57392194	57393193	CCL22
16	57370000	57385000	16	57386000	57387000	16	57392194	57393193	CCL22
16	57625000	57640000	16	57626000	57627000	16	57653104	57654103	ADGRG1
16	57625000	57640000	16	57632000	57633000	16	57653104	57654103	ADGRG1
16	57625000	57640000	16	57633000	57634000	16	57653104	57654103	ADGRG1
16	57625000	57640000	16	57634000	57635000	16	57653104	57654103	ADGRG1
16	57625000	57640000	16	57635000	57636000	16	57653104	57654103	ADGRG1
16	57625000	57640000	16	57636000	57637000	16	57653104	57654103	ADGRG1
16	57625000	57640000	16	57637000	57638000	16	57653104	57654103	ADGRG1
16	58060000	58075000	16	58061000	58062000	16	58162830	58163829	CFAP20
16	58060000	58075000	16	58066000	58067000	16	58162830	58163829	CFAP20
16	58060000	58075000	16	58067000	58068000	16	58162830	58163829	CFAP20
16	58060000	58075000	16	58068000	58069000	16	58162830	58163829	CFAP20
