Gene	cluster	CTCF	CTCF_OR	CTCF_pv	GWAS	GWAS_OR	GWAS_pv	GWAS_Cat_prostate.carcinoma	GWAS_Cat_prostate.carcinoma_OR	GWAS_Cat_prostate.carcinoma_pv
CSGALNACT1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MASCRNA	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
DHRS7	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PCAT5	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA73A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR6818	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101928143	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SUCO	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ACOXL-AS1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
FAM198B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC102723831	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CACNA2D3-AS1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA73B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR548AL	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
C20orf197	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA29	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
FPR3	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LSM6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MGC27382	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR320B2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
EGF	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PTPRB	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR1205	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC00390	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927822	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC339593	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MRPS22	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101928429	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RABGGTB	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR3913-2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR3913-1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
NSUN3	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
DHFR2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD45C	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RNU5B-1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR548T	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ASAH1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RPL23AP64	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LIMCH1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
BPNT1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RNU4-1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ARHGAP35	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
IFIT1B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101929516	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4712	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RNU11	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD99	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101929622	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
KCCAT198	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC00652	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01800	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CLK1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ORC5	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC105369486	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
C4orf3	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TAX1BP1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
OR51E2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
HIST1H4C	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LPA	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
IFI6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC02102	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
FAN1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
GPATCH4	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
HNRNPA1P33	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR6847	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MAN2A2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ZBED8	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RETSAT	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ELMOD3	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
OR10G2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
KRTAP16-1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PHC2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
FAM120AOS	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
COA4	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PAAF1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TMCO1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC100147773	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RPL7L1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
FDFT1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PRDX1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
OR5B21	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CCNJL	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD58A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SLC26A3	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CCAT1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PRRC2B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA98	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD9	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4455	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101928885	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ELAVL2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD72	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
GSTM2P1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01333	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01554	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4766	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4477B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4477A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4639	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR16-2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR15B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PCAT29	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR1248	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA81	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD127	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD119	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927884	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SCAND1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TMBIM6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC100131289	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01623	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927911	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
GANC	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TBC1D22A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
HEXIM2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TRIP11	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SCARNA18B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PMS2CL	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SLIRP	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ALKBH1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TTC8	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ITGA10	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4494	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
EPN2-AS1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA16A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
IFT46	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4999	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SCNN1D	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TUBGCP2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
WDR18	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SEC31B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
INO80D	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LPIN2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD69	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR1207	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA51	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD110	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CLDN12	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SDCBP2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
HIKESHI	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
POLR2B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD18C	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CLEC7A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927048	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SPATA46	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA105B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR1245A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR1245B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
COL3A1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
BMP5	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC105375713	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
HRNR	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SLITRK6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
KC6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
FAS-AS1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01443	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ELK4	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927348	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD21	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC102723885	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SLC10A6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01011	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101928823	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
BACH1-IT2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR135A2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CNDP1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SRA1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC105377162	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORA28	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR4482	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC390877	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01762	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MAP3K13	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LSMEM1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC100506498	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LURAP1L-AS1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MFSD13B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR6755	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927865	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
KRTAP29-1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
C2CD4A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
UGT1A6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TNFSF18	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CYP2G1P	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC100131257	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TARP	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ATP2C1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
UGT2B15	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
OR5B2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01104	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
C19orf54	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
KYNU	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
DNASE2B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TAPBPL	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CDKN1A	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC01337	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101927311	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
USP54	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
IL36B	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
NBAT1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
F8	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
NPEPL1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
CARD6	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR6509	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
RANBP3L	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MRPL50	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD14C	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SNORD14D	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
C17orf78	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR548C	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR548Z	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
PICALM	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
KLHDC2	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
TGM3	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LOC101929210	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
SMARCAD1	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
ZNF189	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
STS	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
LINC00032	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
MIR5705	5	=	0.8408301189072014	0.0912290799539015	=	0.9850863422291993	1.0	=	0.669006669006669	0.7958866263145452
